;;;Date_deces_Cim10#Annee;Cause_deces#Causes_de_deces_alphabetique;Lieu_domicile#commune;Nb_deces_standardises
;;;2021;Cancer du côlon-rectum;97353 - Maripasoula;0,00
;;;2021;Cancer du sein;97353 - Maripasoula;0,00
;;;2021;Cardiopathies ischémiques;97353 - Maripasoula;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97353 - Maripasoula;6,83
;;;2021;Diabète;97353 - Maripasoula;0,00
;;;2021;Maladie chronique du foie;97353 - Maripasoula;0,00
;;;2021;Maladie de Parkinson;97353 - Maripasoula;696,21
;;;2021;Maladie hypertensive;97353 - Maripasoula;45,38
;;;2021;Maladies vasculaires cérébrales;97353 - Maripasoula;45,38
;;;2021;Sida;97353 - Maripasoula;0,00
;;;2021;Alzheimer;97357 - Grand-Santi;0,00
;;;2021;Asthme;97357 - Grand-Santi;0,00
;;;2021;Cancer de la prostate;97357 - Grand-Santi;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97357 - Grand-Santi;94,90
;;;2021;Cancer du côlon-rectum;97357 - Grand-Santi;0,00
;;;2021;Cancer du sein;97357 - Grand-Santi;0,00
;;;2021;Cardiopathies ischémiques;97357 - Grand-Santi;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97357 - Grand-Santi;94,90
;;;2021;Diabète;97357 - Grand-Santi;0,00
;;;2021;Maladie chronique du foie;97357 - Grand-Santi;0,00
;;;2021;Maladie de Parkinson;97357 - Grand-Santi;0,00
;;;2021;Maladie hypertensive;97357 - Grand-Santi;47,43
;;;2021;Maladies vasculaires cérébrales;97357 - Grand-Santi;266,37
;;;2021;Sida;97357 - Grand-Santi;0,00
;;;2021;Alzheimer;97358 - Saint-Élie;0,00
;;;2021;Asthme;97358 - Saint-Élie;0,00
;;;2021;Cancer de la prostate;97358 - Saint-Élie;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97358 - Saint-Élie;0,00
;;;2021;Cancer du côlon-rectum;97358 - Saint-Élie;0,00
;;;2021;Cancer du sein;97358 - Saint-Élie;0,00
;;;2021;Cardiopathies ischémiques;97358 - Saint-Élie;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97358 - Saint-Élie;0,00
;;;2021;Diabète;97358 - Saint-Élie;0,00
;;;2021;Maladie chronique du foie;97358 - Saint-Élie;0,00
;;;2021;Maladie de Parkinson;97358 - Saint-Élie;0,00
;;;2021;Maladie hypertensive;97358 - Saint-Élie;0,00
;;;2021;Maladies vasculaires cérébrales;97358 - Saint-Élie;0,00
;;;2021;Sida;97358 - Saint-Élie;0,00
;;;2021;Alzheimer;97360 - Apatou;0,00
;;;2021;Asthme;97360 - Apatou;0,00
;;;2021;Cancer de la prostate;97360 - Apatou;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97360 - Apatou;0,00
;;;2021;Cancer du côlon-rectum;97360 - Apatou;0,00
;;;2021;Cancer du sein;97360 - Apatou;0,00
;;;2021;Cardiopathies ischémiques;97360 - Apatou;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97360 - Apatou;0,00
;;;2021;Diabète;97360 - Apatou;0,00
;;;2021;Maladie chronique du foie;97360 - Apatou;0,00
;;;2021;Maladie de Parkinson;97360 - Apatou;0,00
;;;2021;Maladie hypertensive;97360 - Apatou;0,00
;;;2021;Maladies vasculaires cérébrales;97360 - Apatou;69,99
;;;2021;Sida;97360 - Apatou;0,00
;;;2021;Alzheimer;97361 - Awala-Yalimapo;0,00
;;;2021;Asthme;97361 - Awala-Yalimapo;0,00
;;;2021;Cancer de la prostate;97361 - Awala-Yalimapo;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97361 - Awala-Yalimapo;114,87
;;;2021;Cancer du côlon-rectum;97361 - Awala-Yalimapo;0,00
;;;2021;Cancer du sein;97361 - Awala-Yalimapo;0,00
;;;2021;Cardiopathies ischémiques;97361 - Awala-Yalimapo;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97361 - Awala-Yalimapo;0,00
;;;2021;Diabète;97361 - Awala-Yalimapo;161,74
;;;2021;Maladie chronique du foie;97361 - Awala-Yalimapo;0,00
;;;2021;Maladie de Parkinson;97361 - Awala-Yalimapo;0,00
;;;2021;Maladie hypertensive;97361 - Awala-Yalimapo;0,00
;;;2021;Maladies vasculaires cérébrales;97361 - Awala-Yalimapo;0,00
;;;2021;Sida;97361 - Awala-Yalimapo;0,00
;;;2021;Alzheimer;Auvergne-Rhône-Alpes;108,88
;;;2021;Asthme;Auvergne-Rhône-Alpes;2,37
;;;2021;Cancer de la prostate;Auvergne-Rhône-Alpes;42,96
;;;2021;Cancer de la trachée, des bronches et du poumon;Auvergne-Rhône-Alpes;123,93
;;;2021;Cancer du côlon-rectum;Auvergne-Rhône-Alpes;67,83
;;;2021;Cancer du sein;Auvergne-Rhône-Alpes;50,27
;;;2021;Cardiopathies ischémiques;Auvergne-Rhône-Alpes;124,74
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Auvergne-Rhône-Alpes;139,34
;;;2021;Diabète;Auvergne-Rhône-Alpes;184,64
;;;2021;Maladie chronique du foie;Auvergne-Rhône-Alpes;46,03
;;;2021;Maladie de Parkinson;Auvergne-Rhône-Alpes;53,39
;;;2021;Maladie hypertensive;Auvergne-Rhône-Alpes;267,00
;;;2021;Maladies vasculaires cérébrales;Auvergne-Rhône-Alpes;118,13
;;;2021;Sida;Auvergne-Rhône-Alpes;0,52
;;;2021;Alzheimer;Bourgogne-Franche-Comté;102,24
;;;2021;Asthme;Bourgogne-Franche-Comté;2,79
;;;2021;Cancer de la prostate;Bourgogne-Franche-Comté;44,45
;;;2021;Cancer de la trachée, des bronches et du poumon;Bourgogne-Franche-Comté;134,74
;;;2021;Cancer du côlon-rectum;Bourgogne-Franche-Comté;73,24
;;;2021;Cancer du sein;Bourgogne-Franche-Comté;49,29
;;;2021;Cardiopathies ischémiques;Bourgogne-Franche-Comté;144,20
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Bourgogne-Franche-Comté;147,61
;;;2021;Diabète;Bourgogne-Franche-Comté;221,66
;;;2021;Maladie chronique du foie;Bourgogne-Franche-Comté;61,50
;;;2021;Maladie de Parkinson;Bourgogne-Franche-Comté;62,76
;;;2021;Maladie hypertensive;Bourgogne-Franche-Comté;336,90
;;;2021;Maladies vasculaires cérébrales;Bourgogne-Franche-Comté;135,34
;;;2021;Sida;Bourgogne-Franche-Comté;0,62
;;;2021;Alzheimer;Bretagne;102,26
;;;2021;Asthme;Bretagne;2,81
;;;2021;Cancer de la prostate;Bretagne;51,60
;;;2021;Cancer de la trachée, des bronches et du poumon;Bretagne;138,57
;;;2021;Cancer du côlon-rectum;Bretagne;80,02
;;;2021;Cancer du sein;Bretagne;47,19
;;;2021;Cardiopathies ischémiques;Bretagne;159,91
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Bretagne;173,42
;;;2021;Diabète;Bretagne;133,60
;;;2021;Maladie chronique du foie;Bretagne;75,76
;;;2021;Maladie de Parkinson;Bretagne;45,22
;;;2021;Maladie hypertensive;Bretagne;228,19
;;;2021;Maladies vasculaires cérébrales;Bretagne;150,26
;;;2021;Sida;Bretagne;0,43
;;;2021;Alzheimer;Centre-Val de Loire;108,20
;;;2021;Asthme;Centre-Val de Loire;2,35
;;;2021;Cancer de la prostate;Centre-Val de Loire;52,53
;;;2021;Cancer de la trachée, des bronches et du poumon;Centre-Val de Loire;138,43
;;;2021;Cancer du côlon-rectum;Centre-Val de Loire;76,88
;;;2021;Cancer du sein;Centre-Val de Loire;55,12
;;;2021;Cardiopathies ischémiques;Centre-Val de Loire;156,18
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Centre-Val de Loire;154,66
;;;2021;Diabète;Centre-Val de Loire;214,51
;;;2021;Maladie chronique du foie;Centre-Val de Loire;54,15
;;;2021;Maladie de Parkinson;Centre-Val de Loire;49,51
;;;2021;Maladie hypertensive;Centre-Val de Loire;293,95
;;;2021;Maladies vasculaires cérébrales;Centre-Val de Loire;145,31
;;;2021;Sida;Centre-Val de Loire;1,45
;;;2021;Alzheimer;Corse;102,35
;;;2021;Asthme;Corse;0,62
;;;2021;Cancer de la prostate;Corse;41,60
;;;2021;Cancer de la trachée, des bronches et du poumon;Corse;149,50
;;;2021;Cancer du côlon-rectum;Corse;50,94
;;;2021;Cancer du sein;Corse;43,33
;;;2021;Cardiopathies ischémiques;Corse;142,36
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Corse;130,17
;;;2021;Diabète;Corse;143,31
;;;2021;Maladie chronique du foie;Corse;27,98
;;;2021;Maladie de Parkinson;Corse;42,43
;;;2021;Maladie hypertensive;Corse;198,49
;;;2021;Maladies vasculaires cérébrales;Corse;120,25
;;;2021;Sida;Corse;1,63
;;;2021;Alzheimer;Departements d'outre mer;124,10
;;;2021;Asthme;Departements d'outre mer;8,10
;;;2021;Cancer de la prostate;Departements d'outre mer;72,69
;;;2021;Cancer de la trachée, des bronches et du poumon;Departements d'outre mer;72,57
;;;2021;Cancer du côlon-rectum;Departements d'outre mer;67,84
;;;2021;Cancer du sein;Departements d'outre mer;41,06
;;;2021;Cardiopathies ischémiques;Departements d'outre mer;114,32
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Departements d'outre mer;151,10
;;;2021;Diabète;Departements d'outre mer;459,80
;;;2021;Maladie chronique du foie;Departements d'outre mer;46,00
;;;2021;Maladie de Parkinson;Departements d'outre mer;54,09
;;;2021;Maladie hypertensive;Departements d'outre mer;556,99
;;;2021;Maladies vasculaires cérébrales;Departements d'outre mer;193,35
;;;2021;Sida;Departements d'outre mer;4,03
;;;2021;Alzheimer;France (y compris Mayotte);103,53
;;;2021;Asthme;France (y compris Mayotte);2,92
;;;2021;Cancer de la prostate;France (y compris Mayotte);44,72
;;;2021;Cancer de la trachée, des bronches et du poumon;France (y compris Mayotte);134,60
;;;2021;Cancer du côlon-rectum;France (y compris Mayotte);73,36
;;;2021;Cancer du sein;France (y compris Mayotte);51,01
;;;2021;Cardiopathies ischémiques;France (y compris Mayotte);138,07
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;France (y compris Mayotte);158,34
;;;2021;Diabète;France (y compris Mayotte);197,01
;;;2021;Maladie chronique du foie;France (y compris Mayotte);55,71
;;;2021;Maladie de Parkinson;France (y compris Mayotte);51,87
;;;2021;Maladie hypertensive;France (y compris Mayotte);278,11
;;;2021;Maladies vasculaires cérébrales;France (y compris Mayotte);131,94
;;;2021;Sida;France (y compris Mayotte);0,95
;;;2021;Alzheimer;France métropolitaine;103,04
;;;2021;Asthme;France métropolitaine;2,80
;;;2021;Cancer de la prostate;France métropolitaine;44,09
;;;2021;Cancer de la trachée, des bronches et du poumon;France métropolitaine;135,83
;;;2021;Cancer du côlon-rectum;France métropolitaine;73,32
;;;2021;Cancer du sein;France métropolitaine;51,06
;;;2021;Cardiopathies ischémiques;France métropolitaine;137,95
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;France métropolitaine;158,20
;;;2021;Diabète;France métropolitaine;190,91
;;;2021;Maladie chronique du foie;France métropolitaine;55,81
;;;2021;Maladie de Parkinson;France métropolitaine;51,74
;;;2021;Maladie hypertensive;France métropolitaine;271,50
;;;2021;Maladies vasculaires cérébrales;France métropolitaine;130,24
;;;2021;Sida;France métropolitaine;0,85
;;;2021;Alzheimer;Grand Est;100,87
;;;2021;Asthme;Grand Est;2,37
;;;2021;Cancer de la prostate;Grand Est;41,33
;;;2021;Cancer de la trachée, des bronches et du poumon;Grand Est;149,43
;;;2021;Cancer du côlon-rectum;Grand Est;76,74
;;;2021;Cancer du sein;Grand Est;52,03
;;;2021;Cardiopathies ischémiques;Grand Est;143,93
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Grand Est;176,19
;;;2021;Diabète;Grand Est;256,25
;;;2021;Maladie chronique du foie;Grand Est;62,12
;;;2021;Maladie de Parkinson;Grand Est;50,69
;;;2021;Maladie hypertensive;Grand Est;363,23
;;;2021;Maladies vasculaires cérébrales;Grand Est;135,95
;;;2021;Sida;Grand Est;0,44
;;;2021;Alzheimer;Guadeloupe;112,18
;;;2021;Asthme;Guadeloupe;6,47
;;;2021;Cancer de la prostate;Guadeloupe;80,34
;;;2021;Cancer de la trachée, des bronches et du poumon;Guadeloupe;61,14
;;;2021;Cancer du côlon-rectum;Guadeloupe;62,15
;;;2021;Cancer du sein;Guadeloupe;39,36
;;;2021;Cardiopathies ischémiques;Guadeloupe;83,47
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Guadeloupe;109,16
;;;2021;Diabète;Guadeloupe;465,81
;;;2021;Maladie chronique du foie;Guadeloupe;30,97
;;;2021;Maladie de Parkinson;Guadeloupe;71,03
;;;2021;Maladie hypertensive;Guadeloupe;604,98
;;;2021;Maladies vasculaires cérébrales;Guadeloupe;185,54
;;;2021;Sida;Guadeloupe;4,08
;;;2021;Alzheimer;Guyane;34,92
;;;2021;Asthme;Guyane;6,87
;;;2021;Cancer de la prostate;Guyane;74,29
;;;2021;Cancer de la trachée, des bronches et du poumon;Guyane;41,68
;;;2021;Cancer du côlon-rectum;Guyane;57,74
;;;2021;Cancer du sein;Guyane;41,52
;;;2021;Cardiopathies ischémiques;Guyane;59,89
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Guyane;149,39
;;;2021;Diabète;Guyane;402,59
;;;2021;Maladie chronique du foie;Guyane;31,50
;;;2021;Maladie de Parkinson;Guyane;39,40
;;;2021;Maladie hypertensive;Guyane;585,96
;;;2021;Maladies vasculaires cérébrales;Guyane;249,90
;;;2021;Sida;Guyane;24,89
;;;2021;Alzheimer;Hauts-de-France;113,64
;;;2021;Asthme;Hauts-de-France;3,76
;;;2021;Cancer de la prostate;Hauts-de-France;48,52
;;;2021;Cancer de la trachée, des bronches et du poumon;Hauts-de-France;149,67
;;;2021;Cancer du côlon-rectum;Hauts-de-France;87,20
;;;2021;Cancer du sein;Hauts-de-France;61,84
;;;2021;Cardiopathies ischémiques;Hauts-de-France;150,32
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Hauts-de-France;194,53
;;;2021;Diabète;Hauts-de-France;246,34
;;;2021;Maladie chronique du foie;Hauts-de-France;93,34
;;;2021;Maladie de Parkinson;Hauts-de-France;57,28
;;;2021;Maladie hypertensive;Hauts-de-France;333,75
;;;2021;Maladies vasculaires cérébrales;Hauts-de-France;137,02
;;;2021;Sida;Hauts-de-France;0,21
;;;2021;Alzheimer;Martinique;162,59
;;;2021;Asthme;Martinique;7,63
;;;2021;Cancer de la prostate;Martinique;97,12
;;;2021;Cancer de la trachée, des bronches et du poumon;Martinique;60,90
;;;2021;Cancer du côlon-rectum;Martinique;78,38
;;;2021;Cancer du sein;Martinique;53,42
;;;2021;Cardiopathies ischémiques;Martinique;72,57
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Martinique;134,77
;;;2021;Diabète;Martinique;453,98
;;;2021;Maladie chronique du foie;Martinique;23,25
;;;2021;Maladie de Parkinson;Martinique;55,61
;;;2021;Maladie hypertensive;Martinique;576,32
;;;2021;Maladies vasculaires cérébrales;Martinique;212,25
;;;2021;Sida;Martinique;3,05
;;;2021;Alzheimer;Normandie;107,82
;;;2021;Asthme;Normandie;3,11
;;;2021;Cancer de la prostate;Normandie;48,40
;;;2021;Cancer de la trachée, des bronches et du poumon;Normandie;144,08
;;;2021;Cancer du côlon-rectum;Normandie;83,12
;;;2021;Cancer du sein;Normandie;57,42
;;;2021;Cardiopathies ischémiques;Normandie;171,21
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Normandie;165,33
;;;2021;Diabète;Normandie;195,20
;;;2021;Maladie chronique du foie;Normandie;77,38
;;;2021;Maladie de Parkinson;Normandie;44,37
;;;2021;Maladie hypertensive;Normandie;286,69
;;;2021;Maladies vasculaires cérébrales;Normandie;140,50
;;;2021;Sida;Normandie;0,58
;;;2021;Alzheimer;Nouvelle-Aquitaine;91,84
;;;2021;Asthme;Nouvelle-Aquitaine;2,89
;;;2021;Cancer de la prostate;Nouvelle-Aquitaine;44,54
;;;2021;Cancer de la trachée, des bronches et du poumon;Nouvelle-Aquitaine;146,49
;;;2021;Cancer du côlon-rectum;Nouvelle-Aquitaine;78,26
;;;2021;Cancer du sein;Nouvelle-Aquitaine;50,34
;;;2021;Cardiopathies ischémiques;Nouvelle-Aquitaine;136,90
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Nouvelle-Aquitaine;158,02
;;;2021;Diabète;Nouvelle-Aquitaine;169,73
;;;2021;Maladie chronique du foie;Nouvelle-Aquitaine;44,95
;;;2021;Maladie de Parkinson;Nouvelle-Aquitaine;53,71
;;;2021;Maladie hypertensive;Nouvelle-Aquitaine;233,18
;;;2021;Maladies vasculaires cérébrales;Nouvelle-Aquitaine;141,78
;;;2021;Sida;Nouvelle-Aquitaine;0,73
;;;2021;Alzheimer;Occitanie;124,96
;;;2021;Asthme;Occitanie;1,76
;;;2021;Cancer de la prostate;Occitanie;41,91
;;;2021;Cancer de la trachée, des bronches et du poumon;Occitanie;144,62
;;;2021;Cancer du côlon-rectum;Occitanie;71,62
;;;2021;Cancer du sein;Occitanie;48,27
;;;2021;Cardiopathies ischémiques;Occitanie;138,99
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Occitanie;159,38
;;;2021;Diabète;Occitanie;178,77
;;;2021;Maladie chronique du foie;Occitanie;46,89
;;;2021;Maladie de Parkinson;Occitanie;51,51
;;;2021;Maladie hypertensive;Occitanie;226,84
;;;2021;Maladies vasculaires cérébrales;Occitanie;127,42
;;;2021;Sida;Occitanie;0,80
;;;2021;Alzheimer;Pays de la Loire;101,63
;;;2021;Asthme;Pays de la Loire;3,34
;;;2021;Cancer de la prostate;Pays de la Loire;47,05
;;;2021;Cancer de la trachée, des bronches et du poumon;Pays de la Loire;126,00
;;;2021;Cancer du côlon-rectum;Pays de la Loire;75,60
;;;2021;Cancer du sein;Pays de la Loire;52,78
;;;2021;Cardiopathies ischémiques;Pays de la Loire;144,85
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Pays de la Loire;148,68
;;;2021;Diabète;Pays de la Loire;159,72
;;;2021;Maladie chronique du foie;Pays de la Loire;65,02
;;;2021;Maladie de Parkinson;Pays de la Loire;55,93
;;;2021;Maladie hypertensive;Pays de la Loire;228,03
;;;2021;Maladies vasculaires cérébrales;Pays de la Loire;140,87
;;;2021;Sida;Pays de la Loire;0,25
;;;2021;Alzheimer;Provence-Alpes-Côte d'Azur;102,03
;;;2021;Asthme;Provence-Alpes-Côte d'Azur;3,18
;;;2021;Cancer de la prostate;Provence-Alpes-Côte d'Azur;39,34
;;;2021;Cancer de la trachée, des bronches et du poumon;Provence-Alpes-Côte d'Azur;142,01
;;;2021;Cancer du côlon-rectum;Provence-Alpes-Côte d'Azur;64,89
;;;2021;Cancer du sein;Provence-Alpes-Côte d'Azur;47,58
;;;2021;Cardiopathies ischémiques;Provence-Alpes-Côte d'Azur;121,43
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Provence-Alpes-Côte d'Azur;160,84
;;;2021;Diabète;Provence-Alpes-Côte d'Azur;181,63
;;;2021;Maladie chronique du foie;Provence-Alpes-Côte d'Azur;43,91
;;;2021;Maladie de Parkinson;Provence-Alpes-Côte d'Azur;56,96
;;;2021;Maladie hypertensive;Provence-Alpes-Côte d'Azur;239,92
;;;2021;Maladies vasculaires cérébrales;Provence-Alpes-Côte d'Azur;122,12
;;;2021;Sida;Provence-Alpes-Côte d'Azur;1,27
;;;2021;Alzheimer;Réunion;115,24
;;;2021;Asthme;Réunion;10,58
;;;2021;Cancer de la prostate;Réunion;49,43
;;;2021;Cancer de la trachée, des bronches et du poumon;Réunion;94,87
;;;2021;Cancer du côlon-rectum;Réunion;68,09
;;;2021;Cancer du sein;Réunion;37,27
;;;2021;Cardiopathies ischémiques;Réunion;175,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Réunion;191,44
;;;2021;Diabète;Réunion;474,62
;;;2021;Maladie chronique du foie;Réunion;70,33
;;;2021;Maladie de Parkinson;Réunion;43,71
;;;2021;Maladie hypertensive;Réunion;508,66
;;;2021;Maladies vasculaires cérébrales;Réunion;173,32
;;;2021;Sida;Réunion;0,67
;;;2021;Alzheimer;Île-de-France;83,77
;;;2021;Asthme;Île-de-France;3,19
;;;2021;Cancer de la prostate;Île-de-France;39,82
;;;2021;Cancer de la trachée, des bronches et du poumon;Île-de-France;113,47
;;;2021;Cancer du côlon-rectum;Île-de-France;63,04
;;;2021;Cancer du sein;Île-de-France;47,94
;;;2021;Cardiopathies ischémiques;Île-de-France;116,39
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;Île-de-France;141,73
;;;2021;Diabète;Île-de-France;173,99
;;;2021;Maladie chronique du foie;Île-de-France;40,88
;;;2021;Maladie de Parkinson;Île-de-France;43,64
;;;2021;Maladie hypertensive;Île-de-France;271,09
;;;2021;Maladies vasculaires cérébrales;Île-de-France;107,77
;;;2021;Sida;Île-de-France;1,86
;;;2022;Alzheimer;97302 - Cayenne;45,77
;;;2022;Asthme;97302 - Cayenne;0,00
;;;2022;Cancer de la prostate;97302 - Cayenne;181,88
;;;2022;Cancer de la trachée, des bronches et du poumon;97302 - Cayenne;127,48
;;;2022;Cancer du côlon-rectum;97302 - Cayenne;87,33
;;;2022;Cancer du sein;97302 - Cayenne;44,22
;;;2022;Cardiopathies ischémiques;97302 - Cayenne;118,40
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97302 - Cayenne;215,91
;;;2022;Diabète;97302 - Cayenne;446,40
;;;2022;Maladie chronique du foie;97302 - Cayenne;24,27
;;;2022;Maladie de Parkinson;97302 - Cayenne;94,06
;;;2022;Maladie hypertensive;97302 - Cayenne;577,28
;;;2022;Maladies vasculaires cérébrales;97302 - Cayenne;242,24
;;;2022;Sida;97302 - Cayenne;4,62
;;;2022;Alzheimer;97304 - Kourou;0,00
;;;2022;Asthme;97304 - Kourou;0,00
;;;2022;Cancer de la prostate;97304 - Kourou;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97304 - Kourou;0,00
;;;2022;Cancer du côlon-rectum;97304 - Kourou;0,00
;;;2022;Cancer du sein;97304 - Kourou;33,03
;;;2022;Cardiopathies ischémiques;97304 - Kourou;58,81
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97304 - Kourou;143,03
;;;2022;Diabète;97304 - Kourou;325,76
;;;2022;Maladie chronique du foie;97304 - Kourou;123,64
;;;2022;Maladie de Parkinson;97304 - Kourou;0,00
;;;2022;Maladie hypertensive;97304 - Kourou;323,78
;;;2022;Maladies vasculaires cérébrales;97304 - Kourou;99,73
;;;2022;Sida;97304 - Kourou;53,77
;;;2022;Alzheimer;97305 - Macouria;96,33
;;;2022;Asthme;97305 - Macouria;0,00
;;;2022;Cancer de la prostate;97305 - Macouria;40,73
;;;2022;Cancer de la trachée, des bronches et du poumon;97305 - Macouria;0,00
;;;2022;Cancer du côlon-rectum;97305 - Macouria;17,85
;;;2022;Cancer du sein;97305 - Macouria;165,34
;;;2022;Cardiopathies ischémiques;97305 - Macouria;237,98
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97305 - Macouria;40,73
;;;2022;Diabète;97305 - Macouria;163,44
;;;2022;Maladie chronique du foie;97305 - Macouria;0,00
;;;2022;Maladie de Parkinson;97305 - Macouria;0,00
;;;2022;Maladie hypertensive;97305 - Macouria;125,75
;;;2022;Maladies vasculaires cérébrales;97305 - Macouria;192,65
;;;2022;Sida;97305 - Macouria;0,00
;;;2022;Alzheimer;97306 - Mana;0,00
;;;2022;Asthme;97306 - Mana;0,00
;;;2022;Cancer de la prostate;97306 - Mana;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97306 - Mana;0,00
;;;2022;Cancer du côlon-rectum;97306 - Mana;0,00
;;;2022;Cancer du sein;97306 - Mana;0,00
;;;2022;Cardiopathies ischémiques;97306 - Mana;34,63
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97306 - Mana;482,46
;;;2022;Diabète;97306 - Mana;171,20
;;;2022;Maladie chronique du foie;97306 - Mana;0,00
;;;2022;Maladie de Parkinson;97306 - Mana;0,00
;;;2022;Maladie hypertensive;97306 - Mana;251,81
;;;2022;Maladies vasculaires cérébrales;97306 - Mana;483,76
;;;2022;Sida;97306 - Mana;0,00
;;;2022;Alzheimer;97307 - Matoury;36,59
;;;2022;Asthme;97307 - Matoury;0,00
;;;2022;Cancer de la prostate;97307 - Matoury;34,74
;;;2022;Cancer de la trachée, des bronches et du poumon;97307 - Matoury;110,10
;;;2022;Cancer du côlon-rectum;97307 - Matoury;33,49
;;;2022;Cancer du sein;97307 - Matoury;0,00
;;;2022;Cardiopathies ischémiques;97307 - Matoury;82,17
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97307 - Matoury;179,50
;;;2022;Diabète;97307 - Matoury;265,28
;;;2022;Maladie chronique du foie;97307 - Matoury;10,84
;;;2022;Maladie de Parkinson;97307 - Matoury;80,05
;;;2022;Maladie hypertensive;97307 - Matoury;378,22
;;;2022;Maladies vasculaires cérébrales;97307 - Matoury;278,32
;;;2022;Sida;97307 - Matoury;14,98
;;;2022;Alzheimer;97308 - Saint-Georges;0,00
;;;2022;Asthme;97308 - Saint-Georges;0,00
;;;2022;Cancer de la prostate;97308 - Saint-Georges;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97308 - Saint-Georges;0,00
;;;2022;Cancer du côlon-rectum;97308 - Saint-Georges;63,35
;;;2022;Cancer du sein;97308 - Saint-Georges;0,00
;;;2022;Cardiopathies ischémiques;97308 - Saint-Georges;0,00
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97308 - Saint-Georges;122,17
;;;2022;Diabète;97308 - Saint-Georges;427,13
;;;2022;Maladie chronique du foie;97308 - Saint-Georges;0,00
;;;2022;Maladie de Parkinson;97308 - Saint-Georges;0,00
;;;2022;Maladie hypertensive;97308 - Saint-Georges;427,13
;;;2022;Maladies vasculaires cérébrales;97308 - Saint-Georges;427,13
;;;2022;Sida;97308 - Saint-Georges;113,30
;;;2022;Alzheimer;97309 - Remire-Montjoly;26,46
;;;2022;Asthme;97309 - Remire-Montjoly;0,00
;;;2022;Cancer de la prostate;97309 - Remire-Montjoly;147,25
;;;2022;Cancer de la trachée, des bronches et du poumon;97309 - Remire-Montjoly;89,72
;;;2022;Cancer du côlon-rectum;97309 - Remire-Montjoly;13,37
;;;2022;Cancer du sein;97309 - Remire-Montjoly;26,46
;;;2022;Cardiopathies ischémiques;97309 - Remire-Montjoly;36,81
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97309 - Remire-Montjoly;171,43
;;;2022;Diabète;97309 - Remire-Montjoly;353,17
;;;2022;Maladie chronique du foie;97309 - Remire-Montjoly;55,45
;;;2022;Maladie de Parkinson;97309 - Remire-Montjoly;36,81
;;;2022;Maladie hypertensive;97309 - Remire-Montjoly;316,58
;;;2022;Maladies vasculaires cérébrales;97309 - Remire-Montjoly;253,59
;;;2022;Sida;97309 - Remire-Montjoly;0,00
;;;2022;Alzheimer;97310 - Roura;45,98
;;;2022;Asthme;97310 - Roura;0,00
;;;2022;Cancer de la prostate;97310 - Roura;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97310 - Roura;129,76
;;;2022;Cancer du côlon-rectum;97310 - Roura;0,00
;;;2022;Cancer du sein;97310 - Roura;0,00
;;;2022;Cardiopathies ischémiques;97310 - Roura;0,00
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97310 - Roura;0,00
;;;2022;Diabète;97310 - Roura;0,00
;;;2022;Maladie chronique du foie;97310 - Roura;83,93
